IRIS,distance,tt_bike,tt_car,tt_walk,tt_transit,part_transit,walktime
174830000,30018.66870778437,184.2142463520604,48.3317440026557,261.3525928806475,73.91204275851288,0.47678227490566905,16.82601832248605
174570000,36890.80632851576,236.26284767468576,66.38446185622783,332.56786282054503,13.643243733011177,4.728430728409866e-4,13.643243733011177
173210000,36297.515387393774,228.7873041660842,64.30402170507523,322.27634510741166,22.36167806707855,6.323153482351282e-4,22.36167806707855
170280103,29847.826920661675,189.5446883719546,39.72759104834073,274.3893472461008,40.448971087276085,0.504936672311447,18.086157665529385
173000903,26378.002753496385,164.27252805990537,39.40506692530265,238.4193867466282,42.41973519070263,0.536970043091626,18.6919096604535
173000504,31364.506414357333,198.12555015689384,46.36747660842663,290.57408767938267,44.577918369714006,0.4890911483577603,17.45375146892541
NA,NA,NA,NA,NA,NA,NA,NA
174340103,36857.49585227585,245.17273532484705,67.95018333777276,346.13876186013897,80.2033994052694,0.29171692376892705,31.00540402886035
172930000,35674.26657936846,239.6046349198611,63.88447848396696,337.5433935285144,19.748543670436753,5.756465850744779e-4,19.748543670436753
172450000,31949.687398588896,205.80695800632645,51.904535026195845,290.24307783150454,63.194938100851274,0.42832902636491527,18.571996139087467
172080000,37308.31181127957,238.6938704539318,56.837462207744906,336.40577589036036,19.753013635842787,6.254354189635505e-4,19.753013635842787
173150000,32798.44424493426,221.05212943118494,53.92851628434377,310.6917154993618,77.12524001626912,0.34683395912959125,20.35541616952576
171270000,36811.32219395406,247.82447306508982,57.790987735099854,349.70346772954565,11.33359758948998,0.001929699896131684,11.33359758948998
173000401,33993.558327909624,213.38124047037755,49.4519001091737,310.6014651950613,48.23480989627701,0.4801883419216547,17.69030600349137
173820000,39347.050382834524,257.92122538974695,68.44066405428619,364.20924347063306,14.929581326126973,9.43330721258336e-5,14.929581326126973
172740103,25195.46671043555,150.3143668466373,46.43300699482451,219.13320605614643,52.640701962809864,0.5662280112810956,17.417618264252578
170320000,29733.886985134177,190.14925568172646,55.26208392754934,266.09438380903697,86.67981922931861,0.042252035225561424,27.430494190064817
174200000,25702.12299098174,163.202874395939,46.1010478399411,227.82115818863775,65.66199423391468,0.49652256677373374,18.571320813991317
173000801,34326.76491088773,220.93517516396454,44.56626748851075,319.57298871098664,41.0750609091084,0.3796977292895701,22.078314739928327
174660000,32452.67501167161,211.8973668457061,56.758627756293166,298.17312908767224,80.3791629895314,0.36499987259002126,13.943886495698987
173960000,36161.438839119626,238.9077909761276,56.734952538650575,336.9732652636619,18.15088838043002,0.0023718138549556366,18.15088838043002
170800000,33217.13727373498,222.0171623849715,62.19213801265382,311.80668349730695,15.307280946038665,5.725460488478631e-4,15.307280946038665
174800000,32742.83519660589,223.6283690213924,58.47868021142198,314.53760819332626,34.31687968267959,8.694196663686481e-5,34.31687968267959
170280101,28720.777820576255,178.98200935724714,41.2704284365885,258.48244447235294,46.88679397956344,0.5159319824683428,21.027249586976012
170070000,33106.369193349645,222.4141334150145,57.75197628817214,312.7728384465079,9.296289355322338,6.679656110873871e-5,9.296289355322338
170280102,31627.471701739185,195.9136710043412,41.74527106337334,283.1222375128668,42.160172050554344,0.49275078118702154,17.73679831992819
