IRIS,year,energy_type,sites,consumption_mwh,consumption_avg_mwh_per_site,population_2024,electric_heating_share_pct,residences_principales_2024,dpe_de_count_2024,dpe_fg_count_2024
173000901,2024,gas,575,4707.1,8.19,1620.27670184593,17.9,780,586,36
173000902,2011,electricity,981,2728.9,2.78,1865.56090534423,3.7,858,506,19
173000902,2012,electricity,979,2947.5,3.01,1865.56090534423,3.7,858,506,19
173000902,2013,electricity,977,3025.8,3.1,1865.56090534423,3.7,858,506,19
173000902,2014,electricity,981,2907.7,2.96,1865.56090534423,3.7,858,506,19
173000902,2015,electricity,980,2912.0,2.97,1865.56090534423,3.7,858,506,19
173000902,2016,electricity,982,2980.3,3.03,1865.56090534423,3.7,858,506,19
173000902,2017,electricity,982,2936.3,2.99,1865.56090534423,3.7,858,506,19
173000902,2018,electricity,873,1959.0,2.24,1865.56090534423,3.7,858,506,19
173000902,2019,electricity,867,1893.1,2.18,1865.56090534423,3.7,858,506,19
173000902,2020,electricity,857,1906.0,2.22,1865.56090534423,3.7,858,506,19
173000902,2021,electricity,908,1970.7,2.17,1865.56090534423,3.7,858,506,19
173000902,2022,electricity,908,1879.9,2.07,1865.56090534423,3.7,858,506,19
173000902,2023,electricity,908,1832.5,2.02,1865.56090534423,3.7,858,506,19
173000902,2024,electricity,904,1784.9,1.97,1865.56090534423,3.7,858,506,19
173000902,2011,gas,781,3387.0,4.34,1865.56090534423,3.7,858,506,19
173000902,2012,gas,767,3858.0,5.03,1865.56090534423,3.7,858,506,19
173000902,2013,gas,766,3822.0,4.99,1865.56090534423,3.7,858,506,19
173000902,2014,gas,769,3203.0,4.17,1865.56090534423,3.7,858,506,19
173000902,2015,gas,775,3156.0,4.07,1865.56090534423,3.7,858,506,19
173000902,2016,gas,763,3185.0,4.17,1865.56090534423,3.7,858,506,19
173000902,2017,gas,757,3047.0,4.03,1865.56090534423,3.7,858,506,19
173000902,2018,gas,739,2493.9,3.37,1865.56090534423,3.7,858,506,19
173000902,2019,gas,724,2361.3,3.26,1865.56090534423,3.7,858,506,19
173000902,2020,gas,701,2224.6,3.17,1865.56090534423,3.7,858,506,19
173000902,2021,gas,744,2548.5,3.43,1865.56090534423,3.7,858,506,19
173000902,2022,gas,743,2247.1,3.02,1865.56090534423,3.7,858,506,19
173000902,2023,gas,737,2109.3,2.86,1865.56090534423,3.7,858,506,19
173000902,2024,gas,728,2115.6,2.91,1865.56090534423,3.7,858,506,19
173000903,2011,electricity,1460,3908.7,2.68,2719.39827632217,0.6,1188,685,146
173000903,2012,electricity,1459,4034.6,2.77,2719.39827632217,0.6,1188,685,146
173000903,2013,electricity,1453,4063.9,2.8,2719.39827632217,0.6,1188,685,146
173000903,2014,electricity,1459,3905.2,2.68,2719.39827632217,0.6,1188,685,146
173000903,2015,electricity,1458,3907.4,2.68,2719.39827632217,0.6,1188,685,146
173000903,2016,electricity,1463,3877.7,2.65,2719.39827632217,0.6,1188,685,146
173000903,2017,electricity,1460,3753.0,2.57,2719.39827632217,0.6,1188,685,146
173000903,2018,electricity,1289,2720.9,2.11,2719.39827632217,0.6,1188,685,146
173000903,2019,electricity,1237,2521.3,2.04,2719.39827632217,0.6,1188,685,146
173000903,2020,electricity,1165,2422.7,2.08,2719.39827632217,0.6,1188,685,146
173000903,2021,electricity,1141,2338.1,2.05,2719.39827632217,0.6,1188,685,146
173000903,2022,electricity,1134,2229.9,1.97,2719.39827632217,0.6,1188,685,146
173000903,2023,electricity,1134,2133.3,1.88,2719.39827632217,0.6,1188,685,146
173000903,2024,electricity,1141,2114.3,1.85,2719.39827632217,0.6,1188,685,146
173000903,2011,gas,1141,4639.0,4.07,2719.39827632217,0.6,1188,685,146
173000903,2012,gas,1147,5223.0,4.55,2719.39827632217,0.6,1188,685,146
173000903,2013,gas,1145,5358.0,4.68,2719.39827632217,0.6,1188,685,146
173000903,2014,gas,1136,4540.0,4.0,2719.39827632217,0.6,1188,685,146
173000903,2015,gas,1161,4639.0,4.0,2719.39827632217,0.6,1188,685,146
173000903,2016,gas,1159,4561.0,3.94,2719.39827632217,0.6,1188,685,146
173000903,2017,gas,1156,4316.0,3.73,2719.39827632217,0.6,1188,685,146
173000903,2018,gas,1135,26102.1,23.0,2719.39827632217,0.6,1188,685,146
173000903,2019,gas,1078,24261.5,22.51,2719.39827632217,0.6,1188,685,146
173000903,2020,gas,1002,3506.9,3.5,2719.39827632217,0.6,1188,685,146
173000903,2021,gas,987,3792.9,3.84,2719.39827632217,0.6,1188,685,146
173000903,2022,gas,969,3217.7,3.32,2719.39827632217,0.6,1188,685,146
173000903,2023,gas,971,3089.0,3.18,2719.39827632217,0.6,1188,685,146
173000903,2024,gas,969,3079.2,3.18,2719.39827632217,0.6,1188,685,146
173000904,2011,electricity,1015,2577.8,2.54,1802.02089678825,1.9,897,615,79
173000904,2012,electricity,1019,2679.1,2.63,1802.02089678825,1.9,897,615,79
173000904,2013,electricity,1019,2724.1,2.67,1802.02089678825,1.9,897,615,79
173000904,2014,electricity,1019,2706.9,2.66,1802.02089678825,1.9,897,615,79
173000904,2015,electricity,1018,2615.4,2.57,1802.02089678825,1.9,897,615,79
173000904,2016,electricity,1020,2605.2,2.55,1802.02089678825,1.9,897,615,79
173000904,2017,electricity,1018,2551.2,2.51,1802.02089678825,1.9,897,615,79
173000904,2018,electricity,941,2041.9,2.17,1802.02089678825,1.9,897,615,79
173000904,2019,electricity,941,1978.3,2.1,1802.02089678825,1.9,897,615,79
173000904,2020,electricity,943,1964.3,2.08,1802.02089678825,1.9,897,615,79
173000904,2021,electricity,942,1954.3,2.07,1802.02089678825,1.9,897,615,79
173000904,2022,electricity,942,1857.3,1.97,1802.02089678825,1.9,897,615,79
173000904,2023,electricity,938,1802.6,1.92,1802.02089678825,1.9,897,615,79
173000904,2024,electricity,934,1792.8,1.92,1802.02089678825,1.9,897,615,79
173000904,2011,gas,865,3642.0,4.21,1802.02089678825,1.9,897,615,79
173000904,2012,gas,872,4125.0,4.73,1802.02089678825,1.9,897,615,79
173000904,2013,gas,869,4157.0,4.78,1802.02089678825,1.9,897,615,79
173000904,2014,gas,862,3496.0,4.06,1802.02089678825,1.9,897,615,79
173000904,2015,gas,867,3662.0,4.22,1802.02089678825,1.9,897,615,79
173000904,2016,gas,863,3888.0,4.51,1802.02089678825,1.9,897,615,79
173000904,2017,gas,860,3772.0,4.39,1802.02089678825,1.9,897,615,79
173000904,2018,gas,850,3424.2,4.03,1802.02089678825,1.9,897,615,79
173000904,2019,gas,848,3476.7,4.1,1802.02089678825,1.9,897,615,79
173000904,2020,gas,838,3200.8,3.82,1802.02089678825,1.9,897,615,79
173000904,2021,gas,828,3535.2,4.27,1802.02089678825,1.9,897,615,79
173000904,2022,gas,827,2940.4,3.56,1802.02089678825,1.9,897,615,79
173000904,2023,gas,821,2749.5,3.35,1802.02089678825,1.9,897,615,79
173000904,2024,gas,808,2718.9,3.36,1802.02089678825,1.9,897,615,79
173001001,2011,electricity,3353,12036.9,3.59,3227.48781107843,42.3,2163,1417,141
173001001,2012,electricity,3351,12471.0,3.72,3227.48781107843,42.3,2163,1417,141
173001001,2013,electricity,3379,12639.2,3.74,3227.48781107843,42.3,2163,1417,141
173001001,2014,electricity,3378,11518.1,3.41,3227.48781107843,42.3,2163,1417,141
173001001,2015,electricity,3381,11597.0,3.43,3227.48781107843,42.3,2163,1417,141
173001001,2016,electricity,3596,12305.3,3.42,3227.48781107843,42.3,2163,1417,141
173001001,2017,electricity,3610,12411.9,3.44,3227.48781107843,42.3,2163,1417,141
173001001,2018,electricity,3118,7106.3,2.28,3227.48781107843,42.3,2163,1417,141
173001001,2019,electricity,3125,7033.6,2.25,3227.48781107843,42.3,2163,1417,141
173001001,2020,electricity,3357,7145.2,2.13,3227.48781107843,42.3,2163,1417,141
173001001,2021,electricity,3376,7776.2,2.3,3227.48781107843,42.3,2163,1417,141
173001001,2022,electricity,3412,7104.5,2.08,3227.48781107843,42.3,2163,1417,141
173001001,2023,electricity,3417,6894.3,2.02,3227.48781107843,42.3,2163,1417,141
173001001,2024,electricity,3411,6980.1,2.05,3227.48781107843,42.3,2163,1417,141
173001001,2011,gas,1034,9540.0,9.23,3227.48781107843,42.3,2163,1417,141
173001001,2012,gas,1006,11153.0,11.09,3227.48781107843,42.3,2163,1417,141
173001001,2013,gas,999,11206.0,11.22,3227.48781107843,42.3,2163,1417,141
173001001,2014,gas,993,9164.0,9.23,3227.48781107843,42.3,2163,1417,141
173001001,2015,gas,1018,9938.0,9.76,3227.48781107843,42.3,2163,1417,141
173001001,2016,gas,1070,10844.0,10.13,3227.48781107843,42.3,2163,1417,141
173001001,2017,gas,1072,10807.0,10.08,3227.48781107843,42.3,2163,1417,141
173001001,2018,gas,1033,7796.1,7.55,3227.48781107843,42.3,2163,1417,141
173001001,2019,gas,1021,7604.8,7.45,3227.48781107843,42.3,2163,1417,141
173001001,2020,gas,1047,7246.8,6.92,3227.48781107843,42.3,2163,1417,141
173001001,2021,gas,1041,8201.4,7.88,3227.48781107843,42.3,2163,1417,141
173001001,2022,gas,1050,6879.3,6.55,3227.48781107843,42.3,2163,1417,141
173001001,2023,gas,1038,6344.1,6.11,3227.48781107843,42.3,2163,1417,141
173001001,2024,gas,1023,6395.6,6.25,3227.48781107843,42.3,2163,1417,141
173001002,2011,electricity,3975,16895.4,4.25,5411.4717492841,54.8,3840,2245,177
173001002,2012,electricity,3989,17584.5,4.41,5411.4717492841,54.8,3840,2245,177
173001002,2013,electricity,3998,18125.5,4.53,5411.4717492841,54.8,3840,2245,177
173001002,2014,electricity,4144,16246.3,3.92,5411.4717492841,54.8,3840,2245,177
173001002,2015,electricity,4268,17187.7,4.03,5411.4717492841,54.8,3840,2245,177
173001002,2016,electricity,4292,17715.6,4.13,5411.4717492841,54.8,3840,2245,177
173001002,2017,electricity,4317,17405.3,4.03,5411.4717492841,54.8,3840,2245,177
173001002,2018,electricity,3689,11184.2,3.03,5411.4717492841,54.8,3840,2245,177
173001002,2019,electricity,3741,11234.9,3.0,5411.4717492841,54.8,3840,2245,177
173001002,2020,electricity,3738,10989.6,2.94,5411.4717492841,54.8,3840,2245,177
173001002,2021,electricity,3762,11950.2,3.18,5411.4717492841,54.8,3840,2245,177
173001002,2022,electricity,3760,10925.5,2.91,5411.4717492841,54.8,3840,2245,177
173001002,2023,electricity,3762,10520.6,2.8,5411.4717492841,54.8,3840,2245,177
173001002,2024,electricity,3918,10377.9,2.65,5411.4717492841,54.8,3840,2245,177
173001002,2011,gas,551,7497.0,13.61,5411.4717492841,54.8,3840,2245,177
173001002,2012,gas,549,8607.0,15.68,5411.4717492841,54.8,3840,2245,177
173001002,2013,gas,550,10536.0,19.16,5411.4717492841,54.8,3840,2245,177
173001002,2014,gas,556,9079.0,16.33,5411.4717492841,54.8,3840,2245,177
173001002,2015,gas,579,10243.0,17.69,5411.4717492841,54.8,3840,2245,177
173001002,2016,gas,586,10795.0,18.42,5411.4717492841,54.8,3840,2245,177
173001002,2017,gas,585,10965.0,18.74,5411.4717492841,54.8,3840,2245,177
173001002,2018,gas,543,3554.7,6.55,5411.4717492841,54.8,3840,2245,177
173001002,2019,gas,591,3554.2,6.01,5411.4717492841,54.8,3840,2245,177
173001002,2020,gas,626,3638.9,5.81,5411.4717492841,54.8,3840,2245,177
173001002,2021,gas,646,4118.8,6.38,5411.4717492841,54.8,3840,2245,177
173001002,2022,gas,644,3376.7,5.24,5411.4717492841,54.8,3840,2245,177
173001002,2023,gas,640,3268.7,5.11,5411.4717492841,54.8,3840,2245,177
173001002,2024,gas,636,3339.9,5.25,5411.4717492841,54.8,3840,2245,177
173001003,2011,electricity,2738,11407.5,4.17,4713.17482815948,42.2,2590,1487,222
173001003,2012,electricity,2755,12083.3,4.39,4713.17482815948,42.2,2590,1487,222
173001003,2013,electricity,2768,12420.2,4.49,4713.17482815948,42.2,2590,1487,222
173001003,2014,electricity,2831,11266.2,3.98,4713.17482815948,42.2,2590,1487,222
173001003,2015,electricity,3000,11949.6,3.98,4713.17482815948,42.2,2590,1487,222
173001003,2016,electricity,3076,12414.6,4.04,4713.17482815948,42.2,2590,1487,222
173001003,2017,electricity,3169,12380.3,3.91,4713.17482815948,42.2,2590,1487,222
173001003,2018,electricity,2953,10494.0,3.55,4713.17482815948,42.2,2590,1487,222
173001003,2019,electricity,3038,10252.3,3.37,4713.17482815948,42.2,2590,1487,222
173001003,2020,electricity,3054,10255.3,3.36,4713.17482815948,42.2,2590,1487,222
173001003,2021,electricity,3103,11188.1,3.61,4713.17482815948,42.2,2590,1487,222
173001003,2022,electricity,3129,10161.2,3.25,4713.17482815948,42.2,2590,1487,222
173001003,2023,electricity,3204,9926.5,3.1,4713.17482815948,42.2,2590,1487,222
173001003,2024,electricity,3267,9878.8,3.02,4713.17482815948,42.2,2590,1487,222
173001003,2011,gas,1135,14235.0,12.54,4713.17482815948,42.2,2590,1487,222
173001003,2012,gas,1160,16778.0,14.46,4713.17482815948,42.2,2590,1487,222
173001003,2013,gas,1156,17350.0,15.01,4713.17482815948,42.2,2590,1487,222
173001003,2014,gas,1178,13579.0,11.53,4713.17482815948,42.2,2590,1487,222
173001003,2015,gas,1326,14394.0,10.86,4713.17482815948,42.2,2590,1487,222
173001003,2016,gas,1364,15163.0,11.12,4713.17482815948,42.2,2590,1487,222
173001003,2017,gas,1366,15020.0,11.0,4713.17482815948,42.2,2590,1487,222
173001003,2018,gas,1360,12105.3,8.9,4713.17482815948,42.2,2590,1487,222
173001003,2019,gas,1419,11766.0,8.29,4713.17482815948,42.2,2590,1487,222
173001003,2020,gas,1440,11231.5,7.8,4713.17482815948,42.2,2590,1487,222
173001003,2021,gas,1434,12246.3,8.54,4713.17482815948,42.2,2590,1487,222
173001003,2022,gas,1415,9617.5,6.8,4713.17482815948,42.2,2590,1487,222
173001003,2023,gas,1451,9294.9,6.41,4713.17482815948,42.2,2590,1487,222
173001003,2024,gas,1482,9095.4,6.14,4713.17482815948,42.2,2590,1487,222
173030000,2011,electricity,559,3633.1,6.5,1015,40.4,451,243,79
173030000,2012,electricity,562,4029.2,7.17,1015,40.4,451,243,79
173030000,2013,electricity,564,4162.1,7.38,1015,40.4,451,243,79
173030000,2014,electricity,564,3683.4,6.53,1015,40.4,451,243,79
173030000,2015,electricity,566,3719.9,6.57,1015,40.4,451,243,79
173030000,2016,electricity,566,3739.5,6.61,1015,40.4,451,243,79
173030000,2017,electricity,567,3652.4,6.44,1015,40.4,451,243,79
173030000,2018,electricity,508,3315.6,6.53,1015,40.4,451,243,79
173030000,2019,electricity,513,3225.0,6.29,1015,40.4,451,243,79
173030000,2020,electricity,508,3223.1,6.34,1015,40.4,451,243,79
173030000,2021,electricity,516,3442.4,6.67,1015,40.4,451,243,79
173030000,2022,electricity,522,3116.4,5.97,1015,40.4,451,243,79
173030000,2023,electricity,530,3086.5,5.82,1015,40.4,451,243,79
173030000,2024,electricity,530,2998.5,5.66,1015,40.4,451,243,79
173150000,2011,electricity,649,5149.3,7.93,1389,50.3,563,307,62
173150000,2012,electricity,686,5798.0,8.45,1389,50.3,563,307,62
173150000,2013,electricity,713,6199.2,8.69,1389,50.3,563,307,62
173150000,2014,electricity,727,5725.0,7.87,1389,50.3,563,307,62
173150000,2015,electricity,734,6020.5,8.2,1389,50.3,563,307,62
173150000,2016,electricity,752,6320.8,8.41,1389,50.3,563,307,62
173150000,2017,electricity,762,6170.0,8.1,1389,50.3,563,307,62
173150000,2018,electricity,714,5791.7,8.11,1389,50.3,563,307,62
173150000,2019,electricity,721,5669.3,7.86,1389,50.3,563,307,62
173150000,2020,electricity,730,5747.4,7.87,1389,50.3,563,307,62
173150000,2021,electricity,729,5862.4,8.04,1389,50.3,563,307,62
173150000,2022,electricity,731,5231.6,7.16,1389,50.3,563,307,62
173150000,2023,electricity,741,4994.8,6.74,1389,50.3,563,307,62
173150000,2024,electricity,732,4801.6,6.56,1389,50.3,563,307,62
173150000,2011,gas,NA,,,1389,50.3,563,307,62
173150000,2012,gas,NA,,,1389,50.3,563,307,62
173150000,2013,gas,NA,,,1389,50.3,563,307,62
173150000,2014,gas,NA,,,1389,50.3,563,307,62
173150000,2015,gas,NA,,,1389,50.3,563,307,62
173150000,2016,gas,NA,,,1389,50.3,563,307,62
173150000,2017,gas,NA,,,1389,50.3,563,307,62
173150000,2018,gas,NA,,,1389,50.3,563,307,62
173150000,2019,gas,NA,,,1389,50.3,563,307,62
173150000,2020,gas,NA,,,1389,50.3,563,307,62
173150000,2021,gas,NA,,,1389,50.3,563,307,62
173150000,2022,gas,NA,,,1389,50.3,563,307,62
173150000,2023,gas,NA,,,1389,50.3,563,307,62
173150000,2024,gas,NA,,,1389,50.3,563,307,62
173210000,2011,electricity,170,1264.1,7.44,351,35.2,141,83,13
173210000,2012,electricity,170,1339.8,7.88,351,35.2,141,83,13
173210000,2013,electricity,174,1323.0,7.6,351,35.2,141,83,13
173210000,2014,electricity,176,1185.7,6.74,351,35.2,141,83,13
173210000,2015,electricity,177,1200.0,6.78,351,35.2,141,83,13
173210000,2016,electricity,178,1250.7,7.03,351,35.2,141,83,13
173210000,2017,electricity,179,1200.0,6.7,351,35.2,141,83,13
173210000,2018,electricity,153,1050.9,6.87,351,35.2,141,83,13
173210000,2019,electricity,156,1048.4,6.72,351,35.2,141,83,13
173210000,2020,electricity,157,1195.0,7.61,351,35.2,141,83,13
173210000,2021,electricity,158,1202.5,7.61,351,35.2,141,83,13
173210000,2022,electricity,158,1085.5,6.87,351,35.2,141,83,13
173210000,2023,electricity,160,1046.0,6.54,351,35.2,141,83,13
173210000,2024,electricity,160,1021.3,6.38,351,35.2,141,83,13
173220000,2011,electricity,254,2001.4,7.88,685,36.3,226,154,23
173220000,2012,electricity,263,2210.7,8.41,685,36.3,226,154,23
173220000,2013,electricity,266,2320.3,8.72,685,36.3,226,154,23
173220000,2014,electricity,270,2066.2,7.65,685,36.3,226,154,23
173220000,2015,electricity,271,2075.9,7.66,685,36.3,226,154,23
173220000,2016,electricity,278,2117.5,7.62,685,36.3,226,154,23
173220000,2017,electricity,286,2112.7,7.39,685,36.3,226,154,23
173220000,2018,electricity,241,1723.3,7.15,685,36.3,226,154,23
173220000,2019,electricity,242,1740.0,7.19,685,36.3,226,154,23
173220000,2020,electricity,244,1783.1,7.31,685,36.3,226,154,23
173220000,2021,electricity,254,1941.4,7.64,685,36.3,226,154,23
173220000,2022,electricity,264,1792.6,6.79,685,36.3,226,154,23
173220000,2023,electricity,260,1741.3,6.7,685,36.3,226,154,23
173220000,2024,electricity,261,1731.7,6.63,685,36.3,226,154,23
173380000,2011,electricity,904,6332.7,7.01,1838,42.4,786,432,83
173380000,2012,electricity,913,6944.3,7.61,1838,42.4,786,432,83
173380000,2013,electricity,929,7163.6,7.71,1838,42.4,786,432,83
173380000,2014,electricity,935,6469.4,6.92,1838,42.4,786,432,83
173380000,2015,electricity,945,6740.5,7.13,1838,42.4,786,432,83
173380000,2016,electricity,959,6971.9,7.27,1838,42.4,786,432,83
173380000,2017,electricity,962,6752.8,7.02,1838,42.4,786,432,83
173380000,2018,electricity,861,5960.2,6.92,1838,42.4,786,432,83
173380000,2019,electricity,886,6087.0,6.87,1838,42.4,786,432,83
173380000,2020,electricity,905,6650.4,7.35,1838,42.4,786,432,83
173380000,2021,electricity,918,6795.6,7.4,1838,42.4,786,432,83
173380000,2022,electricity,931,6201.2,6.66,1838,42.4,786,432,83
173380000,2023,electricity,960,6131.3,6.39,1838,42.4,786,432,83
173380000,2024,electricity,968,6106.2,6.31,1838,42.4,786,432,83
173400000,2011,electricity,775,5591.2,7.21,1508,44.7,661,351,103
173400000,2012,electricity,794,5938.4,7.48,1508,44.7,661,351,103
173400000,2013,electricity,804,6180.9,7.69,1508,44.7,661,351,103
173400000,2014,electricity,826,5686.1,6.88,1508,44.7,661,351,103
173400000,2015,electricity,829,5978.7,7.21,1508,44.7,661,351,103
173400000,2016,electricity,832,6206.6,7.46,1508,44.7,661,351,103
173400000,2017,electricity,834,6091.0,7.3,1508,44.7,661,351,103
173400000,2018,electricity,752,5459.0,7.26,1508,44.7,661,351,103
173400000,2019,electricity,752,5401.4,7.18,1508,44.7,661,351,103
173400000,2020,electricity,755,5328.3,7.06,1508,44.7,661,351,103
173400000,2021,electricity,762,5666.8,7.44,1508,44.7,661,351,103
173400000,2022,electricity,765,5044.4,6.59,1508,44.7,661,351,103
173400000,2023,electricity,774,4905.1,6.34,1508,44.7,661,351,103
173400000,2024,electricity,785,4882.1,6.22,1508,44.7,661,351,103
173490000,2011,electricity,1212,8810.3,7.27,3038,51.3,1148,640,108
173490000,2012,electricity,1245,9819.7,7.89,3038,51.3,1148,640,108
173490000,2013,electricity,1291,10522.9,8.15,3038,51.3,1148,640,108
173490000,2014,electricity,1310,9611.1,7.34,3038,51.3,1148,640,108
173490000,2015,electricity,1320,9953.0,7.54,3038,51.3,1148,640,108
173490000,2016,electricity,1347,10205.1,7.58,3038,51.3,1148,640,108
173490000,2017,electricity,1356,10162.9,7.49,3038,51.3,1148,640,108
173490000,2018,electricity,1224,8906.2,7.28,3038,51.3,1148,640,108
173490000,2019,electricity,1235,8906.4,7.21,3038,51.3,1148,640,108
173490000,2020,electricity,1261,8994.0,7.13,3038,51.3,1148,640,108
173490000,2021,electricity,1281,9651.4,7.53,3038,51.3,1148,640,108
173490000,2022,electricity,1289,8588.3,6.66,3038,51.3,1148,640,108
173490000,2023,electricity,1304,8457.4,6.49,3038,51.3,1148,640,108
173490000,2024,electricity,1343,8483.5,6.32,3038,51.3,1148,640,108
173590000,2011,electricity,529,3703.0,7.0,1227,38.9,499,307,58
173590000,2012,electricity,535,4112.8,7.69,1227,38.9,499,307,58
173590000,2013,electricity,543,4317.6,7.95,1227,38.9,499,307,58
173590000,2014,electricity,550,3874.2,7.04,1227,38.9,499,307,58
173590000,2015,electricity,556,4051.3,7.29,1227,38.9,499,307,58
173590000,2016,electricity,565,4215.3,7.46,1227,38.9,499,307,58
173590000,2017,electricity,567,4088.1,7.21,1227,38.9,499,307,58
173590000,2018,electricity,527,3876.9,7.36,1227,38.9,499,307,58
173590000,2019,electricity,531,3947.0,7.43,1227,38.9,499,307,58
173590000,2020,electricity,533,4049.2,7.6,1227,38.9,499,307,58
173590000,2021,electricity,556,4304.8,7.74,1227,38.9,499,307,58
173590000,2022,electricity,577,3943.8,6.84,1227,38.9,499,307,58
173590000,2023,electricity,586,3939.7,6.72,1227,38.9,499,307,58
173590000,2024,electricity,586,3956.5,6.75,1227,38.9,499,307,58
173730000,2011,electricity,774,6125.2,7.91,2349,49.4,886,498,97
173730000,2012,electricity,798,6732.1,8.44,2349,49.4,886,498,97
173730000,2013,electricity,827,7272.3,8.79,2349,49.4,886,498,97
173730000,2014,electricity,880,6696.4,7.61,2349,49.4,886,498,97
173730000,2015,electricity,894,7161.8,8.01,2349,49.4,886,498,97
173730000,2016,electricity,908,7434.7,8.19,2349,49.4,886,498,97
173730000,2017,electricity,918,7340.9,8.0,2349,49.4,886,498,97
173730000,2018,electricity,792,6388.5,8.07,2349,49.4,886,498,97
173730000,2019,electricity,813,6394.0,7.86,2349,49.4,886,498,97
173730000,2020,electricity,835,6440.7,7.71,2349,49.4,886,498,97
173730000,2021,electricity,855,7061.8,8.26,2349,49.4,886,498,97
173730000,2022,electricity,880,6468.0,7.35,2349,49.4,886,498,97
173730000,2023,electricity,893,6273.0,7.02,2349,49.4,886,498,97
173730000,2024,electricity,905,6172.1,6.82,2349,49.4,886,498,97
173730000,2011,gas,NA,,,2349,49.4,886,498,97
173730000,2012,gas,NA,,,2349,49.4,886,498,97
173730000,2013,gas,NA,,,2349,49.4,886,498,97
173730000,2014,gas,NA,,,2349,49.4,886,498,97
173730000,2015,gas,NA,,,2349,49.4,886,498,97
173730000,2016,gas,NA,,,2349,49.4,886,498,97
173730000,2017,gas,NA,,,2349,49.4,886,498,97
173760000,2011,electricity,539,4490.0,8.33,2083,51.4,742,296,37
173760000,2012,electricity,575,4935.7,8.58,2083,51.4,742,296,37
173760000,2013,electricity,633,5533.2,8.74,2083,51.4,742,296,37
173760000,2014,electricity,657,5289.5,8.05,2083,51.4,742,296,37
173760000,2015,electricity,664,5488.3,8.27,2083,51.4,742,296,37
173760000,2016,electricity,722,5722.6,7.93,2083,51.4,742,296,37
173760000,2017,electricity,738,5749.3,7.79,2083,51.4,742,296,37
173760000,2018,electricity,731,5440.9,7.44,2083,51.4,742,296,37
173760000,2019,electricity,763,5590.1,7.33,2083,51.4,742,296,37
173760000,2020,electricity,810,5641.1,6.96,2083,51.4,742,296,37
173760000,2021,electricity,830,6237.1,7.51,2083,51.4,742,296,37
173760000,2022,electricity,837,5756.7,6.88,2083,51.4,742,296,37
173760000,2023,electricity,854,5691.1,6.66,2083,51.4,742,296,37
173760000,2024,electricity,862,5615.5,6.51,2083,51.4,742,296,37
173820000,2011,electricity,268,1848.5,6.9,552,39.1,227,128,29
173820000,2012,electricity,269,1959.5,7.28,552,39.1,227,128,29
173820000,2013,electricity,271,1997.2,7.37,552,39.1,227,128,29
173820000,2014,electricity,273,1817.7,6.66,552,39.1,227,128,29
173820000,2015,electricity,276,1885.8,6.83,552,39.1,227,128,29
173820000,2016,electricity,282,2045.4,7.25,552,39.1,227,128,29
173820000,2017,electricity,281,2025.9,7.21,552,39.1,227,128,29
173820000,2018,electricity,243,1774.7,7.3,552,39.1,227,128,29
173820000,2019,electricity,251,1720.2,6.85,552,39.1,227,128,29
173820000,2020,electricity,257,1761.7,6.85,552,39.1,227,128,29
173820000,2021,electricity,261,1848.8,7.08,552,39.1,227,128,29
173820000,2022,electricity,261,1709.8,6.55,552,39.1,227,128,29
173820000,2023,electricity,282,1684.3,5.97,552,39.1,227,128,29
173820000,2024,electricity,289,1689.2,5.84,552,39.1,227,128,29
173910000,2011,electricity,876,5592.2,6.38,2408,35.4,977,523,31
173910000,2012,electricity,894,6194.5,6.93,2408,35.4,977,523,31
173910000,2013,electricity,910,6508.6,7.15,2408,35.4,977,523,31
173910000,2014,electricity,917,5939.5,6.48,2408,35.4,977,523,31
173910000,2015,electricity,919,6008.2,6.54,2408,35.4,977,523,31
173910000,2016,electricity,942,6112.5,6.49,2408,35.4,977,523,31
173910000,2017,electricity,1030,6163.2,5.98,2408,35.4,977,523,31
173910000,2018,electricity,1007,6179.3,6.14,2408,35.4,977,523,31
173910000,2019,electricity,1021,6190.3,6.06,2408,35.4,977,523,31
173910000,2020,electricity,1024,6299.5,6.15,2408,35.4,977,523,31
173910000,2021,electricity,1031,6623.3,6.42,2408,35.4,977,523,31
173910000,2022,electricity,1032,6081.0,5.89,2408,35.4,977,523,31
173910000,2023,electricity,1045,5889.6,5.64,2408,35.4,977,523,31
173910000,2024,electricity,1048,5796.2,5.53,2408,35.4,977,523,31
173910000,2011,gas,456,5610.0,12.3,2408,35.4,977,523,31
173910000,2012,gas,457,6792.0,14.86,2408,35.4,977,523,31
173910000,2013,gas,464,6984.0,15.05,2408,35.4,977,523,31
173910000,2014,gas,468,6158.0,13.16,2408,35.4,977,523,31
173910000,2015,gas,469,6569.0,14.01,2408,35.4,977,523,31
173910000,2016,gas,474,6862.0,14.48,2408,35.4,977,523,31
173910000,2017,gas,494,6663.0,13.49,2408,35.4,977,523,31
173910000,2018,gas,491,5243.3,10.68,2408,35.4,977,523,31
173910000,2019,gas,495,5135.4,10.37,2408,35.4,977,523,31
173910000,2020,gas,494,4874.1,9.87,2408,35.4,977,523,31
173910000,2021,gas,493,5486.6,11.13,2408,35.4,977,523,31
173910000,2022,gas,490,4300.0,8.78,2408,35.4,977,523,31
173910000,2023,gas,485,4034.7,8.32,2408,35.4,977,523,31
173910000,2024,gas,474,3979.2,8.39,2408,35.4,977,523,31
